0,1,2,3,4,5,6,7,8,9,10,11,12,13,y_true,y_pred,y_proba
50.0,0.0,427382.0,0.0,43.0,14.0,4.0,1.0,39.0,10.0,4.0,12.0,4.0,1.0,1,0,0.3208334549669192
50.0,0.0,289991.0,0.0,29.0,14.0,2.0,1.0,39.0,10.0,2.0,12.0,4.0,0.0,0,1,0.6514092955455548
40.0,0.0,202729.0,0.0,33.0,13.0,6.0,1.0,39.0,3.0,2.0,9.0,4.0,0.0,1,0,0.4410370036312262
45.0,0.0,353263.0,0.0,36.0,13.0,4.0,0.0,39.0,10.0,4.0,9.0,4.0,1.0,1,0,0.14681190827471424
50.0,0.0,197054.0,0.0,50.0,15.0,6.0,1.0,39.0,12.0,0.0,14.0,4.0,1.0,1,0,0.347105722969208
50.0,0.0,143939.0,0.0,43.0,9.0,7.0,0.0,39.0,1.0,0.0,11.0,4.0,4.0,1,0,0.059407641243867
40.0,0.0,233130.0,0.0,43.0,13.0,4.0,1.0,39.0,12.0,0.0,9.0,4.0,1.0,1,0,0.20216244609251552
42.0,0.0,177189.0,0.0,61.0,13.0,2.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.7810004948237868
60.0,0.0,114225.0,0.0,27.0,10.0,6.0,1.0,39.0,4.0,4.0,15.0,4.0,1.0,1,0,0.04927475478251345
30.0,0.0,185057.0,0.0,43.0,9.0,4.0,0.0,39.0,4.0,0.0,11.0,4.0,1.0,1,0,0.03459092354328388
40.0,0.0,107665.0,0.0,50.0,10.0,4.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,1,0,0.4318802589138612
40.0,0.0,36271.0,0.0,44.0,13.0,4.0,1.0,39.0,3.0,2.0,9.0,4.0,0.0,0,1,0.5570352848949979
40.0,0.0,178241.0,0.0,51.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,2.0,0.0,1,0,0.2208654038216046
45.0,0.0,153205.0,0.0,36.0,13.0,4.0,1.0,0.0,10.0,2.0,9.0,1.0,0.0,0,1,0.655253100950112
45.0,2829.0,171831.0,0.0,61.0,9.0,5.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,0,1,0.5056449915182463
40.0,0.0,89690.0,0.0,55.0,13.0,4.0,0.0,39.0,10.0,0.0,9.0,4.0,1.0,1,0,0.14212727545980203
60.0,0.0,111128.0,0.0,36.0,10.0,4.0,1.0,39.0,4.0,5.0,15.0,4.0,1.0,1,0,0.1280986915330387
50.0,0.0,177705.0,0.0,51.0,13.0,4.0,1.0,39.0,12.0,0.0,9.0,4.0,1.0,1,0,0.32276797798796375
30.0,0.0,313925.0,0.0,48.0,12.0,4.0,0.0,39.0,10.0,2.0,7.0,4.0,5.0,1,0,0.43243324402290345
38.0,0.0,143046.0,1564.0,42.0,13.0,4.0,0.0,39.0,10.0,4.0,9.0,4.0,1.0,1,0,0.09994913462849234
40.0,0.0,181091.0,0.0,30.0,13.0,2.0,1.0,39.0,11.0,2.0,9.0,4.0,0.0,0,1,0.5187254478550285
40.0,0.0,81973.0,0.0,49.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,1.0,0.0,1,0,0.3786319436645493
24.0,0.0,121912.0,0.0,55.0,10.0,4.0,1.0,39.0,14.0,2.0,15.0,4.0,0.0,1,0,0.29587463063554936
40.0,0.0,230951.0,0.0,50.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.727627584727146
48.0,0.0,340880.0,0.0,31.0,13.0,6.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.5624257142388822
40.0,0.0,188330.0,0.0,49.0,9.0,4.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.38034219054180773
45.0,5013.0,188436.0,0.0,43.0,14.0,5.0,1.0,39.0,4.0,2.0,12.0,4.0,0.0,0,1,0.6549367448745143
60.0,0.0,118853.0,0.0,40.0,13.0,4.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.7897067834531332
40.0,0.0,73883.0,0.0,40.0,10.0,1.0,1.0,39.0,13.0,2.0,15.0,4.0,0.0,1,0,0.424375821095371
35.0,0.0,203393.0,0.0,42.0,13.0,4.0,0.0,39.0,3.0,2.0,9.0,2.0,5.0,1,0,0.49854086673704806
40.0,0.0,154863.0,0.0,28.0,5.0,2.0,1.0,38.0,3.0,2.0,6.0,2.0,0.0,1,0,0.06750184710754835
55.0,0.0,159726.0,0.0,48.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.4071485146109807
50.0,0.0,291362.0,0.0,66.0,15.0,6.0,1.0,39.0,10.0,2.0,14.0,4.0,0.0,0,1,0.7504269018431028
35.0,0.0,134768.0,0.0,62.0,14.0,5.0,1.0,39.0,12.0,2.0,12.0,4.0,0.0,0,1,0.7067600999636475
55.0,0.0,70720.0,0.0,59.0,13.0,4.0,1.0,39.0,12.0,0.0,9.0,4.0,1.0,1,0,0.28914311098674367
37.0,0.0,279129.0,0.0,52.0,10.0,4.0,1.0,39.0,10.0,4.0,15.0,4.0,1.0,1,0,0.08500468130537303
48.0,0.0,154342.0,0.0,52.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.4097955639395516
40.0,0.0,189530.0,0.0,28.0,12.0,4.0,1.0,39.0,10.0,2.0,7.0,4.0,0.0,1,0,0.24456307989287562
40.0,0.0,202956.0,0.0,51.0,11.0,4.0,1.0,39.0,12.0,2.0,8.0,4.0,0.0,0,1,0.502461400911802
60.0,0.0,164243.0,0.0,32.0,9.0,4.0,1.0,39.0,13.0,2.0,11.0,4.0,0.0,1,0,0.29074651669647306
54.0,0.0,319685.0,0.0,37.0,11.0,0.0,1.0,39.0,0.0,2.0,8.0,4.0,0.0,1,0,0.45868967290605034
45.0,0.0,108993.0,0.0,48.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.3824521045249737
50.0,0.0,165930.0,0.0,38.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,0,1,0.561510146206937
72.0,0.0,141858.0,0.0,40.0,15.0,7.0,1.0,39.0,10.0,2.0,14.0,4.0,0.0,0,1,0.8215023118293235
68.0,0.0,97986.0,0.0,37.0,12.0,5.0,1.0,39.0,12.0,2.0,7.0,4.0,0.0,0,1,0.5254485822352538
40.0,0.0,380544.0,0.0,23.0,10.0,4.0,1.0,39.0,1.0,2.0,15.0,4.0,0.0,1,0,0.09678793588134295
40.0,0.0,98436.0,0.0,54.0,14.0,4.0,1.0,39.0,8.0,2.0,12.0,4.0,0.0,0,1,0.6166651177436527
40.0,0.0,197683.0,0.0,48.0,10.0,4.0,1.0,39.0,12.0,2.0,15.0,2.0,0.0,1,0,0.4433955954385209
60.0,0.0,244054.0,0.0,44.0,10.0,1.0,1.0,39.0,4.0,0.0,15.0,4.0,4.0,1,0,0.1767072464244849
40.0,0.0,190403.0,0.0,43.0,13.0,4.0,1.0,39.0,8.0,2.0,9.0,4.0,0.0,0,1,0.5134602366626838
25.0,0.0,473748.0,0.0,72.0,10.0,5.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.1870962801665055
39.0,0.0,192569.0,0.0,42.0,15.0,4.0,0.0,39.0,10.0,0.0,14.0,4.0,1.0,1,0,0.24345029544773816
65.0,0.0,112754.0,0.0,26.0,11.0,4.0,1.0,39.0,3.0,2.0,8.0,4.0,0.0,1,0,0.18134687909521005
40.0,0.0,250552.0,0.0,60.0,9.0,4.0,1.0,39.0,8.0,2.0,11.0,4.0,0.0,1,0,0.23831871785277528
40.0,0.0,32121.0,0.0,41.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.18895745216593107
40.0,0.0,82622.0,0.0,37.0,10.0,4.0,1.0,39.0,8.0,2.0,15.0,4.0,0.0,1,0,0.26112829012165945
40.0,0.0,207172.0,0.0,30.0,13.0,4.0,0.0,26.0,1.0,2.0,9.0,4.0,5.0,0,1,0.5054098031436681
40.0,0.0,78980.0,0.0,30.0,11.0,4.0,1.0,39.0,7.0,2.0,8.0,4.0,0.0,1,0,0.16164133475325626
40.0,0.0,176101.0,0.0,38.0,13.0,4.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.699384839192517
38.0,0.0,207120.0,0.0,47.0,11.0,7.0,1.0,39.0,4.0,2.0,8.0,4.0,0.0,1,0,0.44054324909406145
40.0,0.0,241962.0,0.0,36.0,13.0,2.0,1.0,39.0,1.0,2.0,9.0,4.0,0.0,0,1,0.5330223865624992
39.0,4787.0,142076.0,0.0,58.0,9.0,4.0,1.0,39.0,13.0,0.0,11.0,4.0,1.0,1,0,0.3955089724157947
45.0,0.0,200352.0,0.0,36.0,13.0,4.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.7217684015379345
40.0,0.0,101338.0,0.0,56.0,13.0,1.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.7478945728055704
40.0,0.0,288371.0,0.0,67.0,9.0,4.0,1.0,2.0,12.0,2.0,11.0,4.0,0.0,1,0,0.2818833404287628
40.0,0.0,201495.0,0.0,42.0,13.0,4.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,0,1,0.699384839192517
60.0,0.0,112115.0,0.0,30.0,9.0,4.0,1.0,21.0,7.0,2.0,11.0,4.0,0.0,1,0,0.14643064768113648
25.0,0.0,29662.0,0.0,30.0,12.0,4.0,0.0,39.0,8.0,2.0,7.0,4.0,5.0,1,0,0.231633561599562
40.0,0.0,212120.0,0.0,47.0,9.0,5.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.3388150749607837
40.0,0.0,199539.0,0.0,32.0,10.0,2.0,1.0,39.0,11.0,2.0,15.0,4.0,0.0,1,0,0.27278748312897183
55.0,0.0,211440.0,0.0,39.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.3549071282936311
40.0,0.0,165278.0,0.0,54.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.4996089544313418
75.0,0.0,185041.0,0.0,46.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.4097955639395516
52.0,0.0,144844.0,0.0,49.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.4071485146109807
40.0,0.0,251305.0,0.0,44.0,12.0,1.0,1.0,39.0,1.0,2.0,7.0,4.0,0.0,1,0,0.425361997645786
55.0,0.0,268022.0,0.0,47.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.4071485146109807
40.0,0.0,332727.0,0.0,46.0,10.0,1.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.4389950257234358
40.0,0.0,383384.0,0.0,48.0,9.0,6.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.3208467098331411
40.0,0.0,76131.0,0.0,52.0,10.0,1.0,0.0,39.0,4.0,2.0,15.0,1.0,5.0,1,0,0.4701529261265049
40.0,0.0,221791.0,0.0,50.0,12.0,4.0,1.0,39.0,13.0,2.0,7.0,2.0,0.0,0,1,0.5035810681909387
60.0,0.0,128033.0,0.0,38.0,10.0,4.0,1.0,39.0,12.0,2.0,15.0,4.0,0.0,0,1,0.5092341057327738
40.0,0.0,187097.0,0.0,88.0,15.0,6.0,1.0,39.0,4.0,2.0,14.0,4.0,0.0,0,1,0.6074766890887411
48.0,0.0,199058.0,0.0,45.0,13.0,4.0,1.0,0.0,4.0,2.0,9.0,4.0,0.0,0,1,0.8047480276392608
50.0,0.0,129673.0,0.0,50.0,13.0,4.0,0.0,39.0,4.0,0.0,9.0,4.0,1.0,1,0,0.3087318757882266
40.0,0.0,186434.0,0.0,37.0,9.0,4.0,1.0,39.0,8.0,2.0,11.0,2.0,0.0,1,0,0.18926931417171677
50.0,0.0,304595.0,0.0,29.0,14.0,4.0,1.0,39.0,12.0,4.0,12.0,4.0,1.0,1,0,0.15136915528263103
40.0,0.0,164526.0,0.0,37.0,13.0,4.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.6875058100389441
8.0,0.0,56328.0,0.0,32.0,13.0,6.0,0.0,39.0,10.0,2.0,9.0,4.0,5.0,1,0,0.475728248465137
50.0,0.0,105817.0,0.0,28.0,7.0,4.0,1.0,39.0,4.0,2.0,1.0,4.0,0.0,1,0,0.14861345568472872
40.0,0.0,361888.0,0.0,36.0,10.0,4.0,1.0,0.0,3.0,2.0,15.0,4.0,0.0,1,0,0.3079293542631671
60.0,0.0,37359.0,0.0,28.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,1,0,0.48727088722092876
40.0,0.0,454843.0,0.0,35.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.3027205062895141
45.0,0.0,241523.0,0.0,24.0,9.0,4.0,1.0,39.0,8.0,2.0,11.0,4.0,0.0,1,0,0.0679902900802744
40.0,0.0,182402.0,0.0,44.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.28714116629900377
70.0,0.0,176683.0,0.0,28.0,11.0,4.0,1.0,39.0,13.0,2.0,8.0,4.0,0.0,1,0,0.27395909198507273
65.0,0.0,155489.0,0.0,45.0,4.0,6.0,1.0,39.0,4.0,2.0,5.0,4.0,0.0,1,0,0.25101386635121276
40.0,0.0,356689.0,0.0,31.0,13.0,2.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.5355909467876361
40.0,0.0,80057.0,0.0,46.0,9.0,1.0,1.0,11.0,1.0,2.0,11.0,4.0,0.0,1,0,0.3320970947330279
10.0,0.0,111483.0,2174.0,65.0,10.0,6.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.29512969033684366
60.0,0.0,119411.0,0.0,31.0,13.0,6.0,1.0,39.0,4.0,0.0,9.0,4.0,4.0,1,0,0.17311947018420398
40.0,0.0,52242.0,0.0,24.0,9.0,4.0,0.0,39.0,12.0,2.0,11.0,4.0,5.0,1,0,0.12900293202646498
45.0,0.0,185063.0,0.0,34.0,10.0,4.0,1.0,39.0,7.0,2.0,15.0,4.0,0.0,1,0,0.28867992248718144
40.0,0.0,168232.0,0.0,49.0,9.0,1.0,1.0,39.0,1.0,2.0,11.0,4.0,0.0,1,0,0.3452259506053168
40.0,0.0,247043.0,0.0,46.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.3453317246812002
40.0,0.0,206297.0,0.0,31.0,9.0,2.0,1.0,39.0,11.0,2.0,11.0,4.0,0.0,1,0,0.20274887697022229
40.0,0.0,32446.0,0.0,56.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.40725913112652
48.0,0.0,171467.0,0.0,55.0,9.0,4.0,1.0,39.0,3.0,0.0,11.0,2.0,4.0,1,0,0.11783676924906517
60.0,0.0,112283.0,0.0,41.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.329801163522076
65.0,0.0,160574.0,0.0,44.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.3613670393016414
45.0,0.0,146477.0,0.0,55.0,10.0,1.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,0,1,0.5386966343659374
50.0,0.0,44767.0,0.0,28.0,13.0,4.0,1.0,39.0,4.0,4.0,9.0,4.0,3.0,1,0,0.09233765818081383
40.0,0.0,131826.0,0.0,48.0,10.0,4.0,1.0,39.0,1.0,2.0,15.0,4.0,0.0,1,0,0.4114417036184007
40.0,0.0,104663.0,0.0,42.0,16.0,7.0,0.0,22.0,4.0,4.0,10.0,4.0,1.0,1,0,0.2666544101506289
58.0,0.0,177905.0,0.0,44.0,10.0,4.0,1.0,39.0,7.0,0.0,15.0,4.0,4.0,1,0,0.09020446969035356
40.0,0.0,246262.0,0.0,59.0,10.0,4.0,1.0,39.0,13.0,2.0,15.0,4.0,0.0,1,0,0.4767052101321962
40.0,0.0,130067.0,0.0,28.0,13.0,4.0,0.0,39.0,10.0,2.0,9.0,4.0,5.0,1,0,0.4783414234108038
40.0,0.0,177675.0,0.0,30.0,10.0,4.0,1.0,39.0,3.0,4.0,15.0,4.0,1.0,1,0,0.0429658259022159
20.0,0.0,111499.0,0.0,39.0,12.0,2.0,0.0,39.0,1.0,2.0,7.0,4.0,5.0,1,0,0.35613371513025077
40.0,0.0,121832.0,0.0,60.0,7.0,4.0,1.0,39.0,12.0,2.0,1.0,4.0,0.0,1,0,0.1888700940878145
40.0,0.0,192039.0,0.0,32.0,11.0,4.0,0.0,39.0,10.0,2.0,8.0,4.0,5.0,1,0,0.4716867173842606
60.0,0.0,136077.0,0.0,29.0,9.0,4.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.25143900241916023
50.0,0.0,184307.0,0.0,31.0,10.0,4.0,1.0,23.0,4.0,2.0,15.0,4.0,0.0,1,0,0.3432882640014533
45.0,0.0,134286.0,0.0,56.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,0,1,0.6170922602554788
40.0,0.0,202467.0,0.0,49.0,9.0,2.0,1.0,39.0,11.0,2.0,11.0,4.0,0.0,1,0,0.38034219054180773
50.0,0.0,63042.0,0.0,44.0,13.0,4.0,0.0,39.0,4.0,0.0,9.0,4.0,3.0,1,0,0.22206325462886506
40.0,0.0,356934.0,0.0,40.0,12.0,4.0,1.0,39.0,4.0,0.0,7.0,4.0,1.0,1,0,0.14157244228767032
45.0,0.0,80282.0,0.0,47.0,16.0,7.0,1.0,39.0,10.0,2.0,10.0,4.0,0.0,0,1,0.8129672585548849
45.0,0.0,456236.0,0.0,44.0,10.0,5.0,1.0,39.0,12.0,0.0,15.0,4.0,3.0,1,0,0.16370693082461876
40.0,0.0,404616.0,0.0,25.0,13.0,4.0,1.0,39.0,4.0,2.0,9.0,4.0,0.0,1,0,0.35579675155594265
52.0,0.0,244087.0,0.0,61.0,9.0,6.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.31688916090569896
60.0,0.0,83064.0,0.0,47.0,13.0,6.0,1.0,39.0,5.0,2.0,9.0,4.0,0.0,0,1,0.5589192870970603
40.0,0.0,220269.0,0.0,47.0,10.0,1.0,1.0,39.0,6.0,2.0,15.0,4.0,0.0,1,0,0.33915950469183503
20.0,0.0,106707.0,0.0,55.0,12.0,0.0,1.0,39.0,0.0,2.0,7.0,2.0,0.0,1,0,0.19259530250296739
40.0,0.0,170154.0,0.0,30.0,13.0,4.0,0.0,39.0,13.0,4.0,9.0,4.0,1.0,1,0,0.05324039654553161
50.0,0.0,185405.0,0.0,36.0,9.0,4.0,1.0,39.0,1.0,2.0,11.0,4.0,0.0,1,0,0.33427645231739045
40.0,0.0,311534.0,0.0,40.0,9.0,4.0,1.0,39.0,6.0,2.0,11.0,4.0,0.0,1,0,0.2107152856578462
40.0,0.0,253121.0,0.0,34.0,13.0,7.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.5754736683143425
41.0,0.0,375049.0,0.0,59.0,9.0,0.0,1.0,39.0,0.0,2.0,11.0,4.0,0.0,1,0,0.3485711468315484
40.0,0.0,110871.0,0.0,55.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.6903341371319234
40.0,0.0,20956.0,1740.0,47.0,13.0,1.0,1.0,39.0,3.0,2.0,9.0,4.0,0.0,0,1,0.5308049662289102
40.0,0.0,441542.0,0.0,46.0,13.0,2.0,1.0,39.0,14.0,2.0,9.0,2.0,0.0,0,1,0.6406983715553217
40.0,0.0,193335.0,0.0,59.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.33077447897260037
45.0,0.0,241998.0,0.0,35.0,13.0,6.0,1.0,39.0,3.0,2.0,9.0,4.0,0.0,0,1,0.5282444555555159
50.0,0.0,181291.0,1564.0,28.0,13.0,4.0,0.0,39.0,4.0,4.0,9.0,4.0,1.0,1,0,0.09272446600035494
40.0,0.0,344073.0,0.0,34.0,9.0,4.0,1.0,39.0,1.0,5.0,11.0,4.0,1.0,1,0,0.06710561115994938
40.0,0.0,195258.0,0.0,43.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.28198924930462005
84.0,0.0,189933.0,0.0,55.0,10.0,4.0,1.0,39.0,14.0,2.0,15.0,4.0,0.0,0,1,0.5347071280589349
50.0,0.0,241153.0,0.0,39.0,14.0,5.0,1.0,39.0,4.0,2.0,12.0,4.0,0.0,0,1,0.841454731062618
60.0,0.0,635913.0,0.0,37.0,13.0,4.0,1.0,39.0,4.0,4.0,9.0,2.0,1.0,1,0,0.2883162743233811
50.0,0.0,177633.0,0.0,46.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.32061848886199634
40.0,0.0,71344.0,0.0,52.0,14.0,7.0,1.0,39.0,10.0,2.0,12.0,4.0,0.0,0,1,0.7142081992852365
40.0,0.0,287233.0,0.0,26.0,13.0,2.0,0.0,39.0,10.0,2.0,9.0,2.0,5.0,1,0,0.38457576422959244
50.0,0.0,170769.0,0.0,34.0,9.0,4.0,1.0,39.0,1.0,2.0,11.0,4.0,0.0,1,0,0.3073309829135624
40.0,0.0,256997.0,0.0,39.0,13.0,2.0,1.0,39.0,3.0,2.0,9.0,4.0,0.0,0,1,0.5841933709124254
40.0,0.0,184428.0,0.0,49.0,14.0,2.0,1.0,39.0,1.0,2.0,12.0,4.0,0.0,0,1,0.6631464684174235
40.0,0.0,171635.0,0.0,63.0,13.0,4.0,1.0,39.0,12.0,2.0,9.0,4.0,0.0,0,1,0.689909750166267
40.0,0.0,196342.0,0.0,32.0,16.0,4.0,1.0,39.0,10.0,4.0,10.0,4.0,1.0,1,0,0.1937915024272002
60.0,0.0,171841.0,0.0,42.0,15.0,4.0,1.0,39.0,10.0,2.0,14.0,4.0,0.0,0,1,0.837634024095316
40.0,0.0,188576.0,0.0,27.0,13.0,4.0,1.0,30.0,10.0,5.0,9.0,1.0,1.0,1,0,0.04532907562976513
40.0,0.0,31621.0,0.0,50.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.30812057633726886
48.0,0.0,178946.0,0.0,54.0,9.0,4.0,1.0,39.0,3.0,2.0,11.0,4.0,0.0,1,0,0.4097955639395516
40.0,0.0,169020.0,0.0,30.0,13.0,2.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.5187254478550285
40.0,0.0,111128.0,0.0,38.0,12.0,4.0,1.0,39.0,4.0,2.0,7.0,4.0,0.0,1,0,0.47399319140296237
40.0,0.0,98283.0,0.0,35.0,15.0,4.0,1.0,19.0,10.0,4.0,14.0,1.0,1.0,1,0,0.26405170517264176
50.0,0.0,153549.0,0.0,30.0,9.0,5.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.3202424591428554
48.0,0.0,185798.0,0.0,44.0,11.0,4.0,1.0,39.0,3.0,5.0,8.0,4.0,2.0,1,0,0.11276926142638172
42.0,0.0,34269.0,653.0,57.0,9.0,4.0,1.0,39.0,14.0,6.0,11.0,4.0,4.0,1,0,0.10012951877714373
35.0,0.0,181755.0,0.0,53.0,14.0,2.0,0.0,39.0,10.0,0.0,12.0,4.0,1.0,1,0,0.18089578261520683
40.0,0.0,263908.0,0.0,32.0,13.0,4.0,1.0,39.0,10.0,2.0,9.0,4.0,0.0,0,1,0.5407795411605186
60.0,0.0,229566.0,0.0,32.0,11.0,4.0,1.0,39.0,8.0,2.0,8.0,4.0,0.0,1,0,0.27206536817459487
40.0,0.0,211222.0,0.0,64.0,13.0,7.0,1.0,39.0,1.0,2.0,9.0,4.0,0.0,0,1,0.52846288173079
45.0,0.0,256916.0,0.0,54.0,9.0,4.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,0,1,0.5054773860918584
40.0,0.0,233734.0,0.0,53.0,14.0,2.0,0.0,39.0,10.0,0.0,12.0,2.0,1.0,1,0,0.2207169235653727
40.0,0.0,206487.0,0.0,55.0,10.0,4.0,1.0,39.0,10.0,2.0,15.0,4.0,0.0,1,0,0.4767052101321962
42.0,0.0,178312.0,0.0,61.0,12.0,4.0,1.0,39.0,4.0,2.0,7.0,4.0,0.0,0,1,0.6645209082892697
40.0,0.0,72442.0,0.0,61.0,7.0,4.0,1.0,39.0,8.0,2.0,1.0,4.0,0.0,1,0,0.10172924039629995
50.0,0.0,165881.0,0.0,56.0,9.0,5.0,1.0,39.0,12.0,2.0,11.0,4.0,0.0,1,0,0.4531048387758774
56.0,0.0,204494.0,0.0,33.0,10.0,4.0,1.0,39.0,4.0,2.0,15.0,4.0,0.0,1,0,0.4757169186077808
40.0,0.0,104333.0,0.0,58.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.4031795426768411
40.0,0.0,331643.0,0.0,45.0,10.0,4.0,1.0,39.0,3.0,2.0,15.0,4.0,0.0,1,0,0.4231550376752253
40.0,0.0,126850.0,0.0,41.0,15.0,4.0,1.0,30.0,1.0,2.0,14.0,1.0,0.0,0,1,0.605185027318024
48.0,0.0,163392.0,0.0,33.0,9.0,4.0,1.0,39.0,10.0,2.0,11.0,0.0,0.0,1,0,0.27636696332451893
40.0,4787.0,121590.0,0.0,39.0,10.0,4.0,1.0,39.0,10.0,4.0,15.0,2.0,1.0,1,0,0.30937815610385
55.0,0.0,142444.0,0.0,43.0,10.0,4.0,0.0,39.0,12.0,0.0,15.0,4.0,4.0,1,0,0.10952791297749992
40.0,0.0,128212.0,0.0,43.0,3.0,4.0,0.0,40.0,7.0,2.0,4.0,1.0,5.0,1,0,0.09317541992141766
40.0,0.0,263600.0,0.0,28.0,9.0,2.0,1.0,39.0,11.0,2.0,11.0,4.0,0.0,1,0,0.16478172239568778
98.0,2407.0,30653.0,0.0,50.0,14.0,6.0,1.0,39.0,5.0,2.0,12.0,4.0,0.0,0,1,0.6206970000746569
48.0,0.0,168337.0,0.0,47.0,9.0,4.0,1.0,39.0,7.0,2.0,11.0,4.0,0.0,1,0,0.32061848886199634
55.0,0.0,342906.0,0.0,57.0,5.0,4.0,1.0,39.0,12.0,2.0,6.0,2.0,0.0,1,0,0.2187933597696035
48.0,0.0,97688.0,0.0,40.0,10.0,4.0,1.0,39.0,13.0,2.0,15.0,4.0,0.0,1,0,0.45612817802909944
40.0,0.0,422813.0,0.0,46.0,10.0,4.0,1.0,39.0,1.0,2.0,15.0,4.0,0.0,1,0,0.45208686029349426
70.0,3103.0,345522.0,0.0,30.0,9.0,4.0,1.0,39.0,14.0,2.0,11.0,4.0,0.0,1,0,0.36211696723522313
40.0,0.0,190909.0,0.0,52.0,9.0,4.0,1.0,39.0,4.0,2.0,11.0,4.0,0.0,1,0,0.40217432148136556
50.0,0.0,124919.0,0.0,32.0,13.0,5.0,1.0,20.0,8.0,2.0,9.0,1.0,0.0,1,0,0.45440686059266455
40.0,0.0,133694.0,0.0,48.0,13.0,6.0,1.0,23.0,4.0,3.0,9.0,2.0,1.0,1,0,0.13358066494876975
40.0,0.0,260578.0,0.0,35.0,9.0,4.0,0.0,39.0,4.0,0.0,11.0,4.0,4.0,1,0,0.04597723681515209
38.0,0.0,192323.0,0.0,46.0,10.0,2.0,1.0,39.0,11.0,2.0,15.0,4.0,0.0,1,0,0.4631375145978431
40.0,0.0,111567.0,0.0,31.0,13.0,4.0,1.0,39.0,12.0,4.0,9.0,4.0,1.0,1,0,0.06591523673527902
40.0,0.0,142828.0,0.0,46.0,9.0,4.0,0.0,39.0,12.0,2.0,11.0,4.0,5.0,1,0,0.4117663728644253
